orden,total,fecha pago,status
BP_AD6IR,9743155.78,2023-07-12,Cancelado
BP_APIL3,7305262.21,2023-02-11,Proceso
BP_AW77K,1218264.0,2023-10-06,Completo
BP_OW7VJ,1312546.45,2023-10-26,Completo
BP_WQLAO,701207.18,2023-06-01,Completo
BP_8MAH1,1009278.54,2023-01-27,Completo
BP_UHHP0,1619968.5,2023-01-24,Cancelado
BP_094HL,4796664.38,2023-03-11,Completo
BP_T7TTQ,4216224.07,2023-07-05,Completo
BP_3AY1P,1508724.88,2023-05-15,Completo
BP_VHHD0,3217584.78,2023-04-13,Completo
BP_FZYBD,5508935.4,2023-01-07,Completo
BP_6A99S,1803614.84,2023-04-22,Completo
BP_4LGV6,2061106.1,2023-03-17,Proceso
BP_DWP1Z,1632913.0,2023-07-08,Completo
BP_ADZYR,1005663.88,2023-10-29,Completo
BP_ZAP32,2614487.5,2023-05-28,Completo
BP_JU07P,9481725.8,2023-02-11,Completo
BP_XMDTZ,1723192.97,2023-02-21,Proceso
BP_97AMQ,1944871.87,2023-01-11,Cancelado
BP_EQKFP,735608.59,2023-04-01,Completo
BP_ET0S1,1761108.57,2023-04-09,Completo
BP_ZRH6W,6701018.0,2023-01-07,Completo
BP_VKJ3W,3384518.5,2023-05-14,Completo
BP_F4VUN,11329314.76,2023-06-16,Completo
BP_0T5IJ,1150420.68,2023-08-27,Completo
BP_6P271,3666443.5,2023-06-17,Proceso
BP_P2EU1,559533.0,2023-06-20,Completo
BP_LTX0G,618958.0,2023-06-04,Proceso
BP_A3OWZ,2837760.56,2023-10-06,Completo
BP_E0FWF,8539791.0,2023-06-05,Completo
BP_33HOB,2738133.5,2023-01-05,Completo
BP_L985I,1170146.43,2023-04-30,Completo
BP_G8C98,1324520.0,2023-01-11,Completo
BP_GYU53,1297587.55,2023-06-21,Cancelado
BP_HFOA8,1313640.26,2023-02-25,Completo
BP_Y3M0L,13597043.92,2023-06-10,Completo
BP_SEBU8,1560808.5,2023-10-27,Cancelado
BP_LB0CT,7894706.54,2023-01-29,Completo
BP_XQ3O1,1225517.27,2023-05-28,Completo
BP_D8C3Q,1114788.67,2023-03-31,Completo
BP_M9OOB,8571576.5,2023-05-25,Completo
BP_DG8QN,1922919.08,2023-01-20,Completo
BP_DVFV8,1607555.84,2023-10-03,Proceso
BP_H565Q,813941.21,2023-02-01,Completo
BP_UMKXR,1026513.25,2023-02-05,Proceso
BP_7M7AJ,879508.56,2023-03-17,Proceso
BP_8YBGM,1369715.72,2023-08-14,Completo
BP_XQQ5T,2352396.95,2023-04-21,Completo
BP_38M4I,2369220.8,2023-07-31,Completo
BP_FSQ2D,737413.76,2023-09-03,Cancelado
BP_DMJOO,8795727.12,2023-10-30,Completo
BP_L146P,1045135.96,2023-05-12,Proceso
BP_TEIDE,3876583.13,2023-08-20,Completo
BP_5ZXOZ,8416488.5,2023-01-16,Proceso
BP_44JUK,2389079.9,2023-08-07,Completo
BP_CEBKS,741726.2,2023-01-02,Completo
BP_4FMD0,2354749.23,2023-08-13,Cancelado
BP_DGXIS,815917.32,2023-09-24,Cancelado
BP_NLD5K,4496623.0,2023-09-07,Completo
BP_IKMRV,790914.5,2023-05-30,Completo
BP_1GLQE,2271712.66,2023-05-18,Proceso
BP_2RJ2M,455292.04,2023-06-13,Completo
BP_Y1G96,1664094.8,2023-04-13,Completo
BP_0YRPK,9470337.0,2023-06-23,Cancelado
BP_HNQTI,2024215.12,2023-08-08,Cancelado
BP_TFXEN,2630538.0,2023-09-03,Completo
BP_IGIEQ,8461959.24,2023-09-10,Completo
BP_8DXPE,3225710.15,2023-06-12,Completo
BP_M4E33,1144944.31,2023-06-08,Cancelado
BP_F5AXI,2097135.0,2023-06-29,Completo
BP_03QMM,1388508.5,2023-09-15,Completo
BP_YNC7S,970906.5,2023-06-27,Completo
BP_NF4SI,1824631.95,2023-07-27,Completo
BP_SEI35,1045482.0,2023-09-15,Completo
BP_74ZNP,13048926.0,2023-03-20,Completo
BP_96JOL,1276157.28,2023-02-02,Completo
BP_VU6IO,1944829.7,2023-08-14,Completo
BP_K0QKS,2718684.32,2023-01-07,Cancelado
BP_JGRAV,7222655.25,2023-05-15,Completo
BP_D6ZM8,493932.58,2023-02-05,Proceso
BP_G28NW,982381.36,2023-09-20,Completo
BP_VA6PD,777956.0,2023-07-30,Cancelado
BP_NQKDI,1529775.3,2023-08-04,Cancelado
BP_JU7U2,2757592.4,2023-02-03,Proceso
BP_OSFVG,3911877.97,2023-06-08,Completo
BP_CTRK4,1670381.18,2023-10-17,Completo
BP_3MRC1,10932145.36,2023-07-25,Completo
BP_PXLZQ,2030004.84,2023-02-05,Completo
BP_4NRPR,1462157.01,2023-05-24,Completo
BP_7NLRZ,3633209.42,2023-05-18,Cancelado
BP_360HB,2135244.0,2023-04-07,Cancelado
BP_AXGE5,3564067.5,2023-02-10,Proceso
BP_FH7IL,950524.06,2023-02-13,Completo
BP_SKPT4,854148.5,2023-01-02,Completo
BP_70FJA,9990489.21,2023-10-15,Completo
BP_ALSUK,1482289.0,2023-03-11,Completo
BP_8EJAZ,741040.3,2023-08-08,Completo
BP_2OZYJ,2182975.27,2023-07-04,Completo
BP_63Z0O,879236.0,2023-05-28,Cancelado
BP_NS3OK,3501730.0,2023-08-30,Completo
BP_CLLH5,861195.77,2023-09-08,Completo
BP_DZ6FY,4191493.54,2023-01-25,Completo
BP_JODR3,1891303.2,2023-02-06,Completo
BP_7UX9D,5958572.0,2023-04-12,Completo
BP_XP29W,1567768.0,2023-10-14,Completo
BP_1MEFS,3354286.86,2023-01-31,Completo
BP_2IEMI,1957081.25,2023-04-23,Completo
BP_T2D0H,1205512.25,2023-10-15,Completo
BP_CGQOO,3577074.27,2023-02-18,Proceso
BP_ASAK9,715054.5,2023-02-14,Proceso
BP_G72NG,656495.76,2023-10-23,Completo
BP_TTV9L,1138407.46,2023-10-02,Completo
BP_I0FMJ,1061701.42,2023-10-27,Completo
BP_L16OA,676824.5,2023-09-17,Proceso
BP_WMP1O,2078297.43,2023-05-06,Proceso
BP_9X5XQ,9352647.65,2023-05-26,Completo
BP_GY262,551383.48,2023-09-21,Completo
BP_3HDVX,4805351.5,2023-08-19,Completo
BP_F8RHL,3752006.75,2023-10-04,Completo
BP_7XKMM,596391.34,2023-02-04,Cancelado
BP_BJA08,1758209.82,2023-07-24,Completo
BP_VABUC,4733447.49,2023-07-07,Completo
BP_H8ZA0,546114.22,2023-06-14,Completo
BP_630DP,2908156.12,2023-01-29,Completo
BP_17DUG,388072.07,2023-05-29,Completo
BP_WQVX3,2175648.47,2023-09-06,Proceso
BP_ZOWDO,871404.5,2023-02-18,Completo
BP_KSK9U,4834480.2,2023-04-03,Completo
BP_ZUJKG,2314051.94,2023-10-26,Completo
BP_I9AKO,1069283.49,2023-09-05,Completo
BP_5ZJVR,2006377.03,2023-08-01,Completo
BP_F130X,9594788.75,2023-01-18,Completo
BP_60Q3B,1181469.51,2023-04-16,Cancelado
BP_YNF6W,2884587.56,2023-01-06,Completo
BP_JXOVM,638113.67,2023-01-27,Proceso
BP_SKUYE,662630.5,2023-02-07,Completo
BP_CLNSB,8802555.5,2023-03-15,Completo
BP_OK2TY,1844885.2,2023-06-22,Proceso
BP_65NJG,5255507.73,2023-06-06,Proceso
BP_DPJAI,659451.0,2023-06-14,Completo
BP_531PA,948549.33,2023-02-03,Cancelado
BP_ZPU43,904630.5,2023-06-18,Completo
BP_727K8,826649.61,2023-04-22,Completo
BP_8TZC4,1299205.0,2023-01-18,Completo
BP_XI4ZD,1216205.77,2023-01-08,Cancelado
BP_DOHV3,1209462.21,2023-03-02,Proceso
BP_POS7J,1748292.26,2023-07-21,Proceso
BP_AS0W6,6190802.0,2023-05-04,Completo
BP_A4OJP,734596.0,2023-10-06,Proceso
BP_I3ZG9,629068.98,2023-09-13,Proceso
BP_O8GN2,627726.82,2023-04-09,Completo
BP_D5PXP,3844584.1,2023-04-17,Cancelado
BP_Q6ABC,4273393.25,2023-07-09,Proceso
BP_XQF3Y,1535345.0,2023-06-25,Completo
BP_3LAML,1674499.5,2023-01-14,Completo
BP_S73PE,1159203.5,2023-05-10,Proceso
BP_A4Y2R,2507990.18,2023-04-16,Completo
BP_41K1D,1745635.28,2023-07-24,Completo
BP_2M0E1,559169.5,2023-08-07,Proceso
BP_Y29PF,652744.48,2023-05-02,Completo
BP_BSO36,911487.07,2023-07-12,Proceso
BP_QINPW,1628256.25,2023-07-21,Completo
BP_11JZF,862697.0,2023-07-23,Cancelado
BP_IJSOV,838112.12,2023-02-10,Cancelado
BP_UWT11,1096995.32,2023-09-17,Completo
BP_VN57J,2493984.83,2023-02-09,Completo
BP_1WGXC,9338863.95,2023-09-27,Completo
BP_7PKFH,831649.39,2023-06-03,Completo
BP_VRYPS,1699731.85,2023-05-06,Completo
BP_948BO,1592742.5,2023-02-26,Proceso
BP_I5SP5,2781102.28,2023-02-26,Completo
BP_BNIC9,1431553.0,2023-02-27,Completo
BP_6T2PF,10340141.0,2023-02-14,Completo
BP_8VWPN,4455787.0,2023-04-20,Completo
BP_LOBQX,2901824.5,2023-01-09,Proceso
BP_06Y1D,855277.02,2023-09-18,Cancelado
BP_2BF28,884671.96,2023-03-27,Completo
BP_3ZW1Q,1681721.5,2023-07-17,Completo
BP_IMI2G,2299121.22,2023-09-12,Completo
BP_1RXO8,12726669.78,2023-04-24,Completo
BP_PQV8U,592741.75,2023-08-08,Completo
BP_TRFBZ,1294450.0,2023-10-11,Proceso
BP_TGGVC,786174.95,2023-10-04,Completo
BP_ZLKXA,582571.09,2023-02-16,Completo
BP_FKG80,1332411.14,2023-06-29,Completo
BP_QNJ8U,2798427.78,2023-03-31,Completo
BP_XN3PG,1764660.25,2023-10-15,Completo
BP_V2BRW,2704774.09,2023-09-17,Completo
BP_WCSKY,1449206.82,2023-03-05,Completo
BP_P86UQ,3445864.0,2023-03-22,Completo
BP_A21AX,855571.0,2023-04-10,Completo
BP_KX5L5,1773648.64,2023-10-11,Cancelado
BP_7NZBN,2303238.24,2023-06-03,Completo
BP_ZJYNJ,6791899.5,2023-05-13,Completo
BP_6DBUD,1008079.82,2023-04-10,Completo
BP_5SV33,7491357.0,2023-07-02,Completo
BP_11UH1,1435429.43,2023-06-03,Completo
BP_6GKE5,1971984.52,2023-09-14,Completo
BP_8GUDO,1852743.77,2023-02-10,Completo
BP_TUWU9,2396335.5,2023-08-11,Cancelado
BP_G0QYG,9940094.5,2023-10-21,Completo
BP_TVPOX,1583390.5,2023-08-01,Proceso
BP_73LHK,10636816.5,2023-08-04,Completo
BP_K7SV6,8065847.36,2023-05-07,Completo
BP_LV2FA,5617290.38,2023-10-16,Completo
BP_SZ9JP,1817196.3,2023-08-12,Completo
BP_IPT4Z,1128302.84,2023-06-17,Completo
BP_OPX0K,1228834.73,2023-07-26,Proceso
BP_OVNRF,6020989.28,2023-09-04,Completo
BP_79ETM,991814.16,2023-02-06,Completo
BP_YTDJ9,2839545.1,2023-04-03,Proceso
BP_J5RXX,10412993.5,2023-04-15,Completo
BP_8Q9BD,3947929.0,2023-10-24,Completo
BP_CBHSZ,1544466.0,2023-03-26,Proceso
BP_NTF9E,2140216.54,2023-03-09,Completo
BP_AYCND,1145401.5,2023-08-25,Proceso
BP_IRUW3,4467094.0,2023-10-09,Completo
BP_POFIW,3419593.74,2023-01-16,Completo
BP_OQIRB,1629914.2,2023-03-04,Cancelado
BP_7AUXH,1651095.27,2023-05-31,Completo
BP_SNRK4,2149577.27,2023-09-16,Completo
BP_HYZ47,1787290.68,2023-04-08,Completo
BP_TGF94,1375541.09,2023-05-18,Completo
BP_22O53,2065289.68,2023-10-16,Completo
BP_13HXT,1753695.52,2023-03-05,Completo
BP_R6D23,1084434.25,2023-08-25,Completo
BP_2C2X0,900605.42,2023-09-14,Completo
BP_CXKR9,791588.76,2023-01-18,Completo
BP_06Y82,7527771.5,2023-02-15,Proceso
BP_DTNAI,1494111.44,2023-03-09,Completo
BP_POZC7,744995.84,2023-03-25,Proceso
BP_LF4TI,929936.62,2023-05-24,Completo
BP_WAJWR,3190406.0,2023-09-02,Proceso
BP_QTEEW,1613612.0,2023-06-24,Completo
BP_KGVC6,7331111.84,2023-03-09,Completo
BP_OREJQ,3546718.62,2023-02-10,Completo
BP_FGOS4,847578.27,2023-08-06,Proceso
BP_IN5QR,1442172.82,2023-05-07,Completo
BP_WTHXU,3157263.5,2023-03-07,Completo
BP_9TPVF,2156412.71,2023-10-18,Completo
BP_G5VX0,1527933.98,2023-02-07,Proceso
BP_JOAFH,12198532.6,2023-04-11,Completo
BP_EOEUA,773229.82,2023-10-30,Cancelado
BP_43CQ3,2242022.28,2023-02-28,Completo
BP_6T46C,1066570.44,2023-07-10,Completo
BP_5W5NA,1827197.94,2023-10-12,Completo
BP_2FBBS,1055167.5,2023-07-15,Completo
BP_HHZAY,1306201.05,2023-02-20,Completo
BP_AFUII,1673556.0,2023-09-11,Proceso
BP_NS962,1299056.2,2023-02-18,Completo
BP_RB32N,1869169.27,2023-04-01,Completo
BP_SLJ79,9657889.0,2023-07-28,Proceso
BP_60DLC,1104391.0,2023-02-10,Cancelado
BP_UIXB1,7777937.5,2023-10-30,Proceso
BP_P48XO,2278082.5,2023-06-02,Completo
BP_H7BCZ,942824.11,2023-09-21,Completo
BP_BBSQL,983028.66,2023-10-16,Completo
BP_S5HNY,800778.05,2023-08-18,Completo
BP_SF952,1115158.5,2023-04-11,Completo
BP_DG1RO,1044180.38,2023-10-25,Completo
BP_LEH3Q,18114210.0,2023-09-01,Completo
BP_ME18U,8240025.54,2023-05-19,Proceso
BP_2URVR,1238359.7,2023-04-21,Completo
BP_2MMMU,12696738.35,2023-02-17,Completo
BP_CBPZX,9522595.25,2023-05-20,Completo
BP_MALX9,2236322.02,2023-01-31,Completo
BP_3FEH8,1895318.18,2023-04-29,Completo
BP_R3NDQ,6612134.0,2023-06-22,Completo
BP_IT654,1134954.0,2023-06-17,Proceso
BP_EZVFO,1723803.38,2023-05-29,Proceso
BP_9P5BI,1602816.72,2023-09-24,Cancelado
BP_J3Q57,1033448.42,2023-08-19,Cancelado
BP_0FM6T,1145204.78,2023-03-27,Completo
BP_2AQDZ,8418253.41,2023-03-25,Completo
BP_WWXL9,1384175.43,2023-06-16,Completo
BP_375TB,10220174.5,2023-09-23,Completo
BP_KC83Y,1232877.5,2023-04-05,Completo
BP_MDRMM,596381.6,2023-02-16,Completo
BP_RZFJQ,1744112.25,2023-07-31,Proceso
BP_B1I8O,1479567.0,2023-09-24,Proceso
BP_5LSM7,12645258.0,2023-01-28,Completo
BP_UYYYU,1351153.88,2023-03-01,Completo
BP_2JI8O,9672657.0,2023-06-21,Completo
BP_DNG4X,1737850.97,2023-01-14,Proceso
BP_1R8Z7,3068619.8,2023-05-03,Cancelado
BP_0W891,1297992.28,2023-08-06,Completo
BP_IL0XG,1839812.93,2023-04-02,Completo
BP_V36VM,2162187.04,2023-03-01,Completo
BP_KY1VU,2279845.0,2023-08-22,Completo
BP_Q4JGN,1179395.32,2023-09-22,Cancelado
BP_OU56U,897042.32,2023-07-22,Proceso
BP_LDTR9,2381320.0,2023-01-04,Completo
BP_KN2PH,6961385.25,2023-04-15,Completo
BP_AFK52,941873.96,2023-05-11,Completo
BP_IHQZ0,4117584.0,2023-10-30,Completo
BP_147S8,8565619.53,2023-03-26,Completo
BP_EPTFE,786502.0,2023-10-04,Completo
BP_DKTSS,589298.34,2023-06-14,Proceso
BP_TYCL5,1114880.8,2023-08-27,Completo
BP_X9WID,9347311.86,2023-02-21,Completo
BP_BBKAJ,1158489.66,2023-03-20,Cancelado
BP_2SRIN,1669243.0,2023-02-22,Completo
BP_OU3NP,3222718.25,2023-04-02,Cancelado
BP_UGZZ4,2462835.0,2023-04-23,Completo
BP_RALJC,764634.02,2023-02-23,Proceso
BP_78S0R,1285995.52,2023-03-22,Cancelado
BP_WRFBR,889007.73,2023-04-11,Completo
BP_4EWPV,738406.0,2023-07-12,Completo
BP_X7MTV,593621.72,2023-10-11,Completo
BP_FLTOF,905607.56,2023-09-14,Completo
BP_X06XE,632597.72,2023-04-28,Completo
BP_JSMVF,713511.36,2023-06-14,Completo
BP_IG36Y,1654809.0,2023-04-08,Cancelado
BP_NAV3E,1397696.48,2023-02-25,Proceso
BP_TNR6N,536490.5,2023-10-07,Proceso
BP_OT086,1768094.54,2023-05-11,Cancelado
BP_JVY3O,7751240.5,2023-08-16,Completo
BP_88FZV,1037595.57,2023-05-08,Completo
BP_GSM63,1556982.31,2023-03-29,Completo
BP_15PI2,2129438.85,2023-07-19,Completo
BP_OJCFM,6888821.5,2023-09-06,Proceso
BP_NNICY,926589.78,2023-02-02,Completo
BP_ZY3Z8,1581297.1,2023-01-03,Proceso
BP_4JT2D,1262133.42,2023-07-26,Completo
BP_TILIZ,1223716.28,2023-04-27,Completo
BP_3RID0,948252.77,2023-09-22,Completo
BP_BSZZX,3216817.25,2023-10-14,Completo
BP_MVLAH,551868.78,2023-09-14,Completo
BP_LM7AI,1464677.84,2023-06-14,Completo
BP_MMBBL,910036.9,2023-05-01,Completo
BP_D8ZME,1031287.5,2023-01-05,Completo
BP_BJ8W4,7569065.92,2023-01-02,Completo
BP_TXKEO,957007.04,2023-01-15,Completo
BP_1YCKI,1373854.1,2023-08-29,Cancelado
BP_PGCI5,1968024.48,2023-06-29,Completo
BP_3WMX1,1437817.98,2023-03-26,Completo
BP_B2D9K,5213473.5,2023-07-04,Completo
BP_QGBK1,8191486.5,2023-03-26,Completo
BP_2TF0X,1563398.66,2023-01-08,Completo
BP_Y87PL,874779.25,2023-09-18,Completo
BP_Y3VP6,1935794.37,2023-03-21,Completo
BP_FB2M7,2185529.66,2023-07-08,Proceso
BP_G8ML7,6284232.16,2023-08-06,Proceso
BP_CUXGI,10259376.77,2023-02-03,Proceso
BP_56EWI,1123329.22,2023-02-25,Completo
BP_WSBUH,834203.5,2023-08-19,Proceso
BP_Q17PY,1528712.0,2023-03-03,Completo
BP_D7PCK,1688711.62,2023-09-09,Completo
BP_BABXW,2545343.0,2023-06-25,Completo
BP_DH9VF,1247245.5,2023-08-02,Proceso
BP_GFL6I,2372135.0,2023-02-02,Completo
BP_NN7PR,3440468.43,2023-06-16,Completo
BP_EL81T,3925652.82,2023-04-28,Proceso
BP_92SWX,1051845.53,2023-05-18,Completo
BP_9CDSF,517534.52,2023-03-15,Proceso
BP_QXP2U,732989.74,2023-03-18,Completo
BP_9QFZL,475845.3,2023-02-12,Completo
BP_07L7K,9243963.0,2023-05-08,Completo
BP_YISD4,685384.25,2023-02-15,Completo
BP_TWDF7,4053273.42,2023-04-05,Completo
BP_GWNE7,1268074.82,2023-06-16,Completo
BP_6H39T,851997.9,2023-02-18,Completo
BP_9IX2W,4782767.24,2023-07-28,Completo
BP_KM8Q3,1136182.5,2023-07-08,Completo
BP_TYEAM,1001303.05,2023-01-05,Cancelado
BP_TAUUD,7163339.0,2023-02-17,Completo
BP_LNSHO,9557008.75,2023-07-02,Completo
BP_FIO1Q,1902297.5,2023-09-25,Completo
BP_T9AUE,3354211.09,2023-06-30,Completo
BP_JD53D,8004504.45,2023-02-06,Completo
BP_VTTJP,1349292.46,2023-07-05,Completo
BP_GH1SS,2051895.85,2023-01-19,Cancelado
BP_TN7CH,7794938.23,2023-03-21,Proceso
BP_99F4P,2156465.17,2023-09-24,Completo
BP_JNBLO,2385001.12,2023-03-21,Completo
BP_X322N,1254416.88,2023-10-04,Completo
BP_6DDZ1,3606524.69,2023-09-10,Completo
BP_TERJT,1891254.5,2023-07-17,Proceso
BP_7KNTB,10430454.26,2023-09-09,Proceso
BP_716RP,1375163.1,2023-06-14,Completo
BP_MGI4G,1688106.36,2023-03-28,Completo
BP_23VXB,2006328.18,2023-06-23,Completo
BP_DJW0N,2231254.8,2023-01-13,Completo
BP_HD1IO,1843952.96,2023-01-10,Completo
BP_H6KPX,779439.74,2023-06-10,Proceso
BP_E40X3,967140.64,2023-06-14,Proceso
BP_PHSGZ,10501035.5,2023-07-06,Completo
BP_1N7U7,1446196.44,2023-03-15,Proceso
BP_J64QX,1395479.0,2023-04-05,Completo
BP_56H81,1202212.55,2023-05-16,Completo
BP_EB0G5,9126055.15,2023-03-03,Completo
BP_IG4B6,1530619.5,2023-06-27,Proceso
BP_9WGAS,2936214.81,2023-07-14,Cancelado
BP_8K3LF,771365.75,2023-03-11,Completo
BP_BTP9V,1647018.51,2023-03-21,Completo
BP_RBU4Q,2269865.5,2023-07-05,Proceso
BP_9EZVS,1920763.71,2023-06-10,Completo
BP_HM2NH,1107656.9,2023-02-11,Completo
BP_QH9D0,533286.16,2023-09-12,Completo
BP_SM5SL,751239.3,2023-04-13,Completo
BP_WZKLB,980758.12,2023-04-19,Completo
BP_YESF6,1714834.84,2023-01-23,Completo
BP_EF3TS,2828824.5,2023-02-15,Completo
BP_T725G,1011630.5,2023-03-04,Proceso
BP_5OP8Z,1247804.0,2023-03-23,Completo
BP_ESHHS,965542.0,2023-10-20,Completo
BP_NSEGQ,8398762.06,2023-10-17,Completo
BP_YB07E,7864028.8,2023-02-14,Completo
BP_2LI8R,5622857.46,2023-09-05,Completo
BP_ACHJN,1380367.26,2023-09-13,Proceso
BP_Y2YD5,1534552.5,2023-09-22,Proceso
BP_1JHYR,1318667.5,2023-01-30,Proceso
BP_91CRG,6431504.98,2023-07-14,Proceso
BP_UBGNH,1894979.18,2023-08-09,Completo
BP_FRGKT,1958365.47,2023-06-16,Proceso
BP_6UD4M,3162929.5,2023-01-13,Completo
BP_HTUHD,8428411.31,2023-01-19,Completo
BP_Y4X0B,3143820.04,2023-03-19,Proceso
BP_1KS93,608503.5,2023-09-15,Completo
BP_6FN1V,2185108.25,2023-06-06,Completo
BP_J9BV7,714075.26,2023-04-26,Completo
BP_S71DW,1966851.62,2023-04-14,Completo
BP_EJAW4,510311.89,2023-04-17,Completo
BP_60MMP,6396396.15,2023-07-06,Completo
BP_72O0D,1137503.19,2023-04-01,Proceso
BP_94J3N,654877.75,2023-02-03,Completo
BP_BOJR1,8197416.42,2023-10-18,Completo
BP_SPFQL,1628482.5,2023-09-15,Completo
BP_HRPKY,6684879.12,2023-07-23,Completo
BP_S9ZWO,1524663.89,2023-05-19,Completo
BP_YADQS,3178255.5,2023-09-26,Cancelado
BP_JAAF8,980473.28,2023-08-28,Completo
BP_EC296,9128005.31,2023-10-20,Completo
BP_RV85W,10807296.5,2023-06-29,Completo
BP_FMWNN,2207365.5,2023-05-06,Completo
BP_C6GXT,9139860.0,2023-02-06,Proceso
BP_Z11IY,5127018.5,2023-06-16,Proceso
BP_67KHZ,7148362.65,2023-03-18,Completo
BP_TIE9Y,2318406.06,2023-08-04,Completo
BP_0ADI9,7036399.0,2023-09-22,Completo
BP_5UIIR,446397.22,2023-01-06,Completo
BP_87BKW,598154.0,2023-09-26,Completo
BP_8KK7M,5437836.76,2023-10-02,Cancelado
BP_0VS07,2756813.7,2023-06-20,Cancelado
BP_BZNIA,1683961.0,2023-07-28,Completo
BP_2LLHW,12279201.0,2023-01-05,Cancelado
BP_D4DGM,2967124.5,2023-10-28,Completo
BP_6Q8S2,1601600.36,2023-06-30,Completo
BP_DBTSI,5711715.34,2023-03-16,Completo
BP_2WWON,1673251.42,2023-07-22,Completo
BP_GFX5Y,1165293.11,2023-02-27,Completo
BP_DD8X3,778834.2,2023-07-01,Proceso
BP_Z30YH,2306686.62,2023-05-03,Proceso
BP_4YTKI,987178.87,2023-09-10,Proceso
BP_O90V9,2487562.5,2023-09-24,Completo
BP_8CTCB,7932917.42,2023-01-25,Completo
BP_BRE4S,1090762.5,2023-03-27,Proceso
BP_6TAWW,8291453.26,2023-04-28,Proceso
BP_WBJ2G,9074038.02,2023-01-02,Proceso
BP_GYUC6,5289797.89,2023-09-02,Completo
BP_TYLTZ,1928864.0,2023-08-09,Completo
BP_13DEH,2469898.74,2023-03-23,Proceso
BP_2VMFY,2756204.26,2023-08-11,Cancelado
BP_4NNTB,1601940.95,2023-08-26,Proceso
BP_PBS1C,9307188.67,2023-01-18,Cancelado
BP_Q6VA8,1621597.5,2023-05-18,Proceso
BP_VIIL3,10104624.91,2023-10-15,Completo
BP_6OIXP,2138460.98,2023-08-14,Completo
BP_IAOVS,1681467.5,2023-02-01,Proceso
BP_1U75Z,1147733.0,2023-05-01,Completo
BP_AEVWD,2631303.46,2023-01-09,Completo
BP_ZCKVF,583875.35,2023-02-01,Completo
BP_LTT1A,1989414.75,2023-09-07,Completo
BP_YBJ5Q,1464992.0,2023-08-09,Completo
BP_A57C8,2075191.5,2023-10-14,Completo
BP_8MVXD,1147394.25,2023-01-28,Completo
BP_PMQJO,2211983.0,2023-08-18,Completo
BP_57C0N,8628786.5,2023-01-11,Proceso
BP_A1AH5,4314110.5,2023-01-07,Completo
BP_RAAUK,1498947.84,2023-03-06,Cancelado
BP_YICXL,2825094.5,2023-04-15,Proceso
BP_WUC5D,723106.75,2023-05-04,Completo
BP_F27H0,4896415.12,2023-06-22,Completo
BP_QQJZ2,1762730.96,2023-03-17,Proceso
BP_QFURR,981183.32,2023-07-17,Completo
BP_BPALQ,5590999.0,2023-08-27,Completo
BP_D467M,1352844.05,2023-02-09,Completo
BP_NS6CT,1179075.32,2023-09-10,Cancelado
BP_84JPK,1735295.5,2023-02-08,Cancelado
BP_FMLQO,600286.68,2023-10-18,Completo
BP_RP1D1,969608.75,2023-05-03,Proceso
BP_STFDM,2023111.55,2023-08-08,Completo
BP_8ML6R,2946141.22,2023-05-27,Completo
BP_NIU4T,8703681.34,2023-04-05,Proceso
BP_HOQFP,3889383.57,2023-05-13,Cancelado
BP_CXR3S,870674.86,2023-03-19,Completo
BP_ILLPE,2279498.44,2023-10-03,Cancelado
BP_IBDKH,4789499.56,2023-04-13,Completo
BP_4EUNT,4868880.5,2023-02-18,Completo
BP_6AI58,1146303.94,2023-09-11,Cancelado
BP_90WEH,10522150.02,2023-04-05,Proceso
BP_JMBR2,7775534.22,2023-02-06,Cancelado
BP_I46PG,1333044.82,2023-07-14,Completo
BP_W8R2V,1927768.5,2023-08-18,Completo
BP_NHJQO,3330752.5,2023-03-15,Completo
BP_Y6XA7,2005789.83,2023-03-06,Cancelado
BP_K8LBB,1440000.28,2023-03-22,Completo
BP_4Q2R9,1884903.5,2023-09-24,Completo
BP_C6TJH,20033970.0,2023-03-09,Completo
BP_KKOOI,4551505.63,2023-02-22,Completo
BP_1SIQI,1310890.18,2023-10-26,Completo
BP_BIUNQ,1717596.0,2023-04-02,Completo
BP_38AAW,1116120.26,2023-05-26,Proceso
BP_XFDEJ,8488267.5,2023-03-22,Completo
BP_FV9IR,808880.0,2023-08-14,Cancelado
BP_2OK1I,1228897.5,2023-08-05,Completo
BP_R0NG5,489873.56,2023-04-12,Cancelado
BP_GUZPA,7943935.48,2023-01-26,Proceso
BP_JNHPD,1653870.09,2023-01-01,Completo
BP_Y1STZ,952660.54,2023-06-05,Proceso
BP_SOJYR,1346830.0,2023-06-25,Completo
BP_CI8AJ,1451148.11,2023-03-28,Completo
BP_8HV3U,903317.84,2023-02-14,Completo
BP_M0F48,391847.5,2023-03-30,Proceso
BP_4Z6CC,2057281.42,2023-03-08,Completo
BP_ETNNS,723730.75,2023-10-24,Completo
BP_34L13,2460024.86,2023-04-06,Proceso
BP_4SHGH,836542.0,2023-07-27,Completo
BP_ZEQKN,3856489.75,2023-03-15,Completo
BP_C8866,957134.0,2023-06-11,Completo
BP_OACV5,1153336.28,2023-02-25,Completo
BP_C9SGT,792269.49,2023-05-16,Completo
BP_0CR0N,7448386.9,2023-07-14,Proceso
BP_Z4D34,4574407.78,2023-04-10,Cancelado
BP_RI3UT,2590948.95,2023-05-11,Proceso
